,uid,iid,score,review,date
1058,669,762,3.966529721197833,the pizza dessert great i would suggest restaurant anyone though i ' crazy nutella pizza i would definitely come back pizza they freshly make i love taste like home ,2015-07-19 03:42:04
1059,267,950,3.975233394802851,ask layer pina calada 5 / 5 * eat coconut shrimp 5 / 5 * watch final fifa world cup nothing else u better !! germany v argentina 1 - 0 .. goal ..... ,2014-07-13 21:39:01
1060,834,848,3.862968766131218,me wife always go casino gamble food entertainment thank great show like elton john amaze performer ,2018-05-19 01:13:37
1061,1474,310,2.7518413875862295,this favorite dim sum place they cook order take little longer well worth everything hot fresh tasty ,2018-09-22 20:07:51
1062,1791,518,1.918207772472715,"my wife say .... that ' treat people ."" i agree this first venture local bistro ( lb ) ' back great atmosphere ; impeccable service matt band teammate manager make sure comfortable ; outstanding food our 4yo mac cheese + fresh berry extra good my wife mother - - law i dip trio ( pesto make spinach pequillo delicious along warm crispy flatbread ) start matt ( server ) help u make appropriate wine choice never pretend know he go help ' know everything wine let u taste wine pick favorite ). the wife ' fish excellent mil ' pasta homemade delicious pizza warm it take bite food arrive .... turns fish cook right let u know remake meal ensure freshness we fine note to other restaurants : acknowledge something go sideways honest ' make extra point to round meal bring u 2 dessert first time guest apology delay it always good feel 6 - star service 3 - star price we go back ",2014-06-22 03:00:47
1063,750,59,4.709684043689277,every location consistently great service excellent i like server help one another kale salad corn bread crouton really good the dress salad yummy fried green tomato pork belly ap delicious tomato fry crispy chicken honey hot sauce always great ,2018-09-23 17:54:38
1064,576,1222,3.900362461882771,was pleasantly surprise place first time zinger salad along shrimp scampi side salad there two u dinner salad big meal ' good carlos manager find first time buy u dessert apple crisp again pretty good lunch look like really good deal well will come back ,2017-02-04 03:28:25
1065,1929,764,3.862968766131218,always delicious love spicy biscuit gravy !! great seat inside gloria best ,2018-01-09 22:39:01
1066,1505,254,4.755821737252249,this first time i must say ... best cali style taco !!!! great customer service & great food !!! can i give extra 5 star awesome !!! i would definitely return mexican food love love love the tacos !!! i find new love .... queso chicken taco !!! muy bueno !!!!! 8 / 23 / 16 ---- update word wise .... to truly appreciate love authentic mexican food jefe ' hook those know mexican food - need comment i bear raise cali girl love mexican food .... you know ' hit mother load tortilla cali i forever change chicken queso taco ... and mouth water carnitas .... seriously ben oh mylanta !!! i love taco i forever loyal customer to taco connoisseur throughout valley .... check jefe ' ... this unique joint .... yeah speak go ' sore thumb .... try ,2016-08-24 02:10:42
1067,85,1183,3.862968766131218,this place great place breakfast brunch always crowd service great wait time minimal people serve ... love ,2014-08-07 16:16:52
1068,45,43,4.631940221864251,listen people spot stop pay much price place portion small mash potato green this place portion size mean fee horse mouse like place like i ' come back plus gf life far convenient ,2016-12-04 02:32:24
1069,1788,589,1.5766875042406712,i ' restaurant year look good meal i seat garden room i request couple table customer all wait staff near kitchen talk one another no one come i frantically wave manager finally waitress come i order sauerbraten i always like it tuff chewy i take back replace swinebratten ok i restaurant last winter pittsburgh worse ,2016-06-22 05:01:45
1070,689,182,4.7558220416799655,"captain john crewmen matt cameron send help facilitate move from 2000 sq ft 3 story home mountains edge 4000 sq ft 2 story home across town whitney ... my family i know would quite task normal move day let ' say completely step get complete le 3 hour !! our experience leave u feel like faithful guy one else !! our first contact christopher moving come read grand yelp review i think could hurt add another great review from first phone call wrap - move ; i would like say experience definitely worth take time write additional review our captain john come right away coordinate move route crewman right direction they prompt !, professional always on - the - move as much i dread move christopher moving take worry away leave family i completely satisfy result if anyone look great move company reasonable rate place call ",2014-03-14 06:23:06
1071,464,256,4.401123377825625,"fantastic think subway chipotle ' order concept pizza you pay standard price get many top want speaking top choice numerous unique offer endless pizza build option if ' mood build pizza order one signature pie it ' great place vegan vegetarian omnivore alike the service quick staff courteous personable i ' always greet smile thank "". in summary : + great food ( variety healthy quality unique ) + good service + fun location ( despite congest uptown ) + good price ",2016-02-24 00:01:23
1072,1164,874,3.9748133317472307,"wow !! very authentic good we guacamole ( best i ' !), pablano nogada three different taco perfect portion size - oversized - excellent flavor ivette waitress - upbeat super friendly she make experience much better don ' miss one !! ",2013-04-11 06:40:48
1073,354,626,4.245090584855811,this get far nicest hotel i ' stay stint vegas it kind amaze inside we get late find give room ok ' poor start front desk try ask u pay upgrade another room hello fault reason get bump we walk astonish view our room 50th floor face golf course beautiful waterfall behind the room stun floor ceiling window decorative mirror the shade draw button middle console next bed not 2 queen bed two sink vanity there ' lcd bathroom plasma main room alarm clock ihome ipod player charge iphones the room amaze downstairs several late din facility store open till midnight serve drink like mimosa sparkle wine peruse product i get giddy think nice the staff promoter also helpful being guest instant access club open onto outdoor waterfall while music subpar i find many vegas club view fabulous drink good i amaze time stay it ' matter ' end strip ' one nicest place stay besides take cab everywhere go care walk around ,2009-05-20 06:31:52
1074,5,1150,3.799979416322947,tried my pie first time tonight wanted try promote dog - friendly patio sweet 1 - year - old aussie like take everywhere u the food good beer ice cold $ 2 dollar refill ( nice !) the staff really nice u pup owner chat u bite definitely good place try love one date homie laid back chill satisfy try bread knots !!! ,2015-03-12 04:22:56
1075,346,166,2.3530042934129645,tried order pizza young lady continue make pizza dough ignore u leave ,2015-07-28 06:21:40
1076,146,117,5.0,fantastic dish service the chicken quesadilla may best i ' ever if i come back vegas i back ,2014-08-24 23:23:48
1077,670,118,4.6802446563403315,this place one - - - kind !! the atmosphere romantic low level noise and light turn low we seat quickly short wait dinner rush our wait staff helpful attentive need it first visit explanation get expectation adjust work the menu post around room wall simple see / understand the cuisine much like would expect italian kitchen all entree serve table choice wine ( red white ) keep table carafe our food come quickly round bread toast butter smother garlic i ' sure bread may deliver straight heaven a side salad soup offer wait dinner the salad garden variety italian dress it ' large go well bread wine the portion quite satisfy i able eat lasagna i happy walk restaurant the strip - dinner show the lasagna serve meat sauce cover thin layer cheese bake perfection i definitely recommend place definitely return ,2018-09-14 03:48:40
1078,777,636,3.9116194727429168,beautiful burger beautiful venue we could enjoy burger restaurant half hour wait 6pm monday night plus child restless so buy two burger eat hotel even burger destroy u second fight last bite it ' good the bun tasty fluffy sesame seed the beef patty real quality meat cook perfectly order medium well do succulent bite red inside the match sauce herb condiment bring unique flavor burger retain original flavor star burger i ' know much godon ramsay go fish burger restaurant man really know food ,2017-08-15 15:24:14
1079,909,771,3.6821732392426516,the cosmo casino immediately show glitz glam las vegas as walk casino bar floor beautiful chandelier hang ceiling ... traditional chandelier modern sexy look provide almost burlesque like feel there even one liberace ' blinged car display first level casino far chandelier bar only downfall casino smell slightly smokey i expect especially since new newer casino ' place great ventilation technology minimize smell smoke overall though i would highly recommend pop get modern feel old world glitz glam las vegas offer !! ,2014-01-04 22:36:45
1080,1924,1214,3.773296591416719,please aware time share sell !! like post recommend guy street promise free stay cosmo true he promise would three question visit room casino brief preso definitely true ... the preso last hour ' casino model room pit !! the carpet elevator room stain wear the pool small cram two large resort last free gift misrepresent ,2014-07-06 14:16:12
1081,878,1074,3.975232663957522,broke try .... and i say i nope i ' do way better way spend $ 20 lunch 2 people completely unimpressed lackluster food ,2016-01-31 20:31:52
1082,335,447,3.4656088855092495,i would go back sure liked drink dance floor ambiance it wad clean nice staff good music ,2017-01-22 07:17:43
1083,1475,231,4.518947725616922,we go the salt cellar 15x / year for cook seafood arizona good get the bar offer nice variety single - malt scotch cognac even armagnac one bartender dale know spirit well knack remember customer the drink price also quite reasonable the bread basket generously full pair well every sauce menu we ' partial bread kalamata olive bake seriously ' kalamata olive no explanation require :) we ' enjoy follow dish : - scallop cream sauce crab / shrimp ( perfect dish esp bread .) - halibut cheek ( rich delicious .) - filet mignon ( this ' steakhouse still pretty good job one .) - salmon wellington ( try might simply cannot eat .) ultimately find way back scallop cream sauce it ' favorite dish never fail amaze we always enjoy top - notch service food spirit restaurant what bless live mile :) noise - sensitive diners : when make reservation find large party seat time room table noise problem restaurant underground wall reflect everything try book - peak hour we love place love eat outside peak hour ^^^ parents scream child child scream parent : take note book reservation happy hour :-) suv drivers : the park lot small offer little maneuverability ; especially happy hour parking side street best bet smooth exit ,2012-03-20 00:55:03
1084,932,83,4.643554819250924,very accommodate silly group friend burgers spot service impeccable ,2013-10-24 21:19:45
1085,756,1175,3.799383237843573,went long day work 2 coworkers we order appetizer : quesadilla edamame hummus this place feature nice selection beer offer possibility seat outside cover patio ( host bar ). it ' nice patio smoke area therefore quite bother eat the food : - quesadilla : bland cheesy average bar food style quesadilla nothing special good bad 2 2 5 star - edamame : drench sweet ( salty ) soy sauce i ' get point starter 0 star - hummus : dry pita bread : 0 star the hummus beside dry quite tasty portion huge 3 star i ' recommend eat ' nice drink outdoor ,2016-11-28 18:51:17
1086,836,46,3.4274164504634315,came 7 : 00 pm saturday night find dry food poor selection clean neat tasteless food bread stale cost $ 42 00 ,2016-03-13 21:37:34
1087,2094,1027,3.97523577575767,i ' huge fan place the vibe amaze it ' one favourite street montreal it ' small restaurant super cozy the menu creative food delicious i sit table one another time bar when sit bar taste menu highly recommend want go try bunch different thing the sushi chef super friendly great time energy totally rub u highly recommend !! ,2017-06-20 20:03:14
1088,966,488,4.71279619507369,this bakery pastry shop consistently delightful every way !! it ' wonderful addition pittsburgh ' culinary choice !! i frequently go well way indulge delectable selection i lament fact rather far path regular travel this may bless however i would otherwise fear waistline for sweet treat savory eat ' want miss place and matter else seduce palate add butter croissant order - ' far best i ' outside france bon appétit !! ,2017-04-22 22:03:40
1089,638,312,1.58083181020616,i ' huge fan use yelp negative review people take liberally air grievance probably seek therapy get hobby ... but terrible experience details ' exactly necessary just get together be polite acknowledge people ' wait excessive amount time get order right clarification several time and maybe try make situation better none happen ,2018-08-04 22:14:07
1090,1716,1203,3.965965665666431,if still freedom speech country i say i like bread i french bread many different city specially ( yes !!!) europe and i think personally could consider authentic french bakery but ' mean frustrate hateful real french bread lover ,2017-07-30 19:19:31
1091,188,540,3.7625216344847203,our hilton hotel generous give u show dinner ticket after look selection place dine place sound like interest there wait long miracle mile mall feel place classy olive garden i expect sample wine apparently ' sample i get steak plate include buffet style salad bar back i think decor nice cheesey bread favorite thing pickup buffet i notice server kind snooty certainly ' friendliest i ' ever meet our server prompt seem robotic bare minimal i would say customer service okay our food phenomenal portion small there four slice thin steak i able load salad bar i ' starve ,2015-06-12 04:03:43
1092,1169,663,4.043204384574352,we vacation friend last morning eat something buffet we tell place friend california boy glad it wonderful breakfast din experience the food good huge portion waitress excellent ( i forget name though ). she fun knowledgeable every need all four u happy selection i order hash spinach mushroom scramble little dry i order side chipotle sauce andy ' man v food dish perfect i ask little bite sauce little dry still charge extra sauce we also order andy ' man vs food breakfast delish although crazy carb load biscuit mash potato angel hair pasta fry chicken bacon our friend get mango coconut pancake also french toast absolutely love dish the coffee hot good constantly refill breakfast time i think everything definitely bite overprice breakfast drink tax tip probably around $ 16 - 20 per person i definitely eat next time i come las vegas next time i share dish someone ,2012-05-11 04:18:26
1093,1426,383,3.9838515005000774,"we new lake las vegas area always look casual bite eat nearby since ' much green valley galleria mall area happened upon restaurant neighbor golf course community sat outside nice patio perfect balmy weather receive great service we share greek salad ( fresh crisp perfect dress ), chimera pizza ( little much cheese enough sauce oregano overall pretty good ), chicken wing two different sauce really good crispy ( bread ). the menu quite lot choose i could see come often try different thing also love deliver even want stay :) ",2018-05-06 13:33:18
1094,244,1256,3.9044970489098736,my second favorite buffet eat vegas it lose rio carnival buffet tad !!! beautiful décor great selection food dessert amaze !! yuummyyy !! never end crab leg oyster etc .... bring ... well ... let ' go get !!!!! ,2009-10-13 18:21:08
1095,249,435,3.2986558175047924,came friday night rehab we stop hip hop room complete ghost town incredibly small the dance floor medium size place lot space as music solid much better i ' experience past xs lights i ' rank lights ( newer club mandalay bay ) lower marquee cosmopolitan i ' will come note : buy presale # trust ,2013-08-13 15:54:11
1096,1111,138,4.717434306576775,pizza always best wing outstanding i like cajun dry rub wing nice spicey fast friendly service ... ,2017-03-04 00:05:55
1097,150,1046,3.6910577096945567,what let this place look promise arrive 2am still wait .. shrimp spring roll : http :// www yelp com / user_local_photos select = 9sd - x39edtuwg0fvz3hzhw & userid = rmrst0r8q0avpullxgrh2w decent the rice paper fresh super soft .. dipping sauce make right amount peanut butter / hoisin sauce nothing amaze good vermicelli charbroiled chicken egg roll : http :// www yelp com / user_local_photos select = nzg_oreojbp_6vmky156aq & userid = rmrst0r8q0avpullxgrh2w i ' go honest .. this probably one worst vermicelli dish i ' ever ( i ' dish many restaurant ). the chicken lack flavor .. it ' vietnamese charbroiled taste and importantly fish sauce bland !! it ' taste right .. almost water ' make correctly i eat 1 / 4th bowl end waste rest my friend order pho porridge also leave half food ' good maybe ' spoil viet food garden grove who know oh service exist .. typical asian restaurant i guess note : the yelp hour wrong they ' open 24 hour ,2013-06-24 05:30:38
1098,48,1046,3.913567782344896,decent pho place i use come past decor nicer pho serve seem shrink there ' nothing really outstanding anymore ,2010-06-11 20:50:19
1099,88,35,4.020196379977866,this review hotel stay we stay one night impress the room enormous give couch area could easily sleep several people the bathroom huge vanity mirror section separate tub shower i would love setup the room service staff friendly prompt the downside minor seem like journey check actually get room easy place get lose ,2011-10-27 18:16:26
1100,999,72,4.017620227891282,place become regular stop boyfriend vega atmosphere funky retro food basic delicious huge menu always get biscuit gravy never dissapointed boyfriend get .. italian omlette sort .. forget name cover marinara sauce yummy oh bloody mary pretty damn good !! ,2009-10-15 08:28:07
1101,23,1028,3.9597749911751503,my problem i expect better the charlotte douglas airport one i sort dread close rdu seem like complete waste time first place it 30 min flight rdu i already frustrate i arrive i ' give however i layover charlotte almost always delay issue i find wish opportunity shop better area lounge hang better food option where fresh food goodness sake i spend 45 minute 3 hour layover walk around look something look scary eat then i sit everything sticky mess it pretty easy maneuver ' large time nightmare i never go security i never fly initially layover i cannot speak experience i hope good experience one day i see yelp review exist i ' one yet ,2013-12-04 15:15:41
1102,389,623,3.9662161431043814,this place great my favorite thing get buntinies i guest europe come town birthday i get dozen buntinies they loved it get assort dozen better last ,2017-08-28 20:34:03
1103,639,780,3.8606127737938487,this probably overall favorite restaurant trip good experience i get go menu i request vegetarian dish they waitress offer risotto come back say chef want something different fun i end delicious pasta veggie sour flavor really good the artichoke olive compliment flavor well end $ 14 my girlfriend get shepherd ' pie really enjoy for dessert go famous toffee pudding disappoint this place ' blow mind definitely solid restaurant eat trip ,2014-12-22 21:49:04
1104,54,1144,3.9752359250010025,"cool vibe : dark interior vintage photo pin - up wall we din large party ( 25 guest ) amaze dinner one guest table get half order seafood plateau it ' impressive look dish cram seafood shellfish serve crush ice i totally love bread basket ( lot variety tasty ) since i ' huge creepy crawly seafood person i order chilean sea bass main seriously one best fish dinner i ' ever i live maui i eat serve fish live the sea bass serve bed jalapeno potato puree red wine sauce it delicious i give boyfriend single bite i usually much generous give taste plate dish he order one many special offer : dry age ribeye it tad overcook still incredibly juicy killer rub all steak serve la carte ( minus bulb roast garlic side every steak -- great idea oh delicious i school table remove garlic cleave spread bite steak eat ' garlic lover like ), order thing table : signature strip house potatoes ( twice bake potato gratin ), steam asparagus bearnaise sauce mac & cheese do big big favor order potato ah - may - zing to die mouth water i wish i right ",2013-10-24 02:51:49
1105,33,674,3.974575653290086,i like food ok there many place vegas mindblowing maybe standard high point i find table 10 little overrate none food really jump flavor wise server seem low energy actually best thing i cocktail they great whiskey cocktail menu that one best drink i ' ever they seem grumpy lethargic i would give place another chance people i know want go there many place try vegas ,2014-01-23 09:30:24
1106,1638,467,3.3054446402498456,as star say a - ok nothing really stand a couple pasta dish little salty side the outstanding thing u garlic bread square for pasta like think ' better eat maggiano ' brio ' ,2013-10-22 19:45:30
1107,314,1145,3.801987314860233,two friend bring i town business amaze meal we start charcuterie plate many house make meat thing i typically ' eat prepare well taste amaze i get night ' special duroc pork chop i never meat much tender soft compare normal pork chop our waiter also helpful attentive u let u history restaurant i definitely come back i ' phoenix especially great value offer ,2015-04-17 21:29:31
1108,1002,434,5.0,for quick stop shop place really nail sandwich salad their goodwich toast olive oil rather butter ( customer request ) might one genius method prepare toast sandwich i falafel god superb a healthy eat and i buy market salad able stand solo option eat salad regularly organic fresh ingredient make option addition main dish is main dish great staff helpful this first time come often i work 2 block away newport loft ,2016-06-14 00:19:22
1109,1274,82,4.16123964353938,i love place box type mexican i always get chimichanga last night deliver usual the salsa happen favorite surround area runny chunky perfect heat the cadaliac marg refresh sweet wait staff decent steadily busy night ,2018-02-10 15:56:23
1110,102,90,3.9428933472736936,atmosphere nice decor cute staff really nice the important thing food bomb i get buche taco al pastor taco mexican corn cob the al pastor taco best lot juicy meat despite look weird dry meat spinner ( ' call ?). buche taco ' much meat kinda sad the corn delicious however amount parmesan cheese top kill bite the mole fry amazing ten ten come back ,2017-01-14 21:13:05
1111,822,1256,3.9747015992765897,yum yum yum !!! there much eat plenty time * sigh * i love - - top decor attentive staff having plate clear timely matter important wouldn ' want 3 clear plate fourth way that ' ladylike ,2011-03-20 07:59:21
1112,522,26,4.751565312750287,bacon egg cheese sandwich bomb com nice worth wait weekends ' hr wait weekday i say 20 min soo worth ,2018-02-11 04:46:57
1113,766,259,3.8701801003432186,first time i ' rate 3 5 food good house blonde delicious moscow mule quite tasty spicy chicken sandwich roast chicken sandwich service slow friendly open airy atmosphere even pack ' feel crowd easy get seclude town square business would go back ,2018-02-11 04:13:53
1114,481,264,5.0,came quick boba run first time zero degree ambiance staff amaze rick explain different drink super informative service fast i order use milkshake watermelon slush presentation amaze ,2018-08-14 03:35:06
1115,992,467,3.8684945477919372,service amaze food delicious no drama park drama seat i wish i would know place sooner glad i get dine last week first time i order spaghetti meat ball lunch portion also include salad i must say portion enough great price they start mama ' house bread red sauce ( i forget ' call ' feature picture ) honestly ' really need appetizer although next time i would like try zucchini i highly recommend eat place it ' open 24 / 7 ' strip far you regret ,2017-12-03 21:11:39
1116,1419,1221,3.6713602354117776,this third time eat seem get dissapointing time our waitress friendly barely make eye contact order several small plate salad this smallest poor excuse salad ever see the rest food pretty good unfortunately place way - price we charge $ 8 bottle wine open the menu state charge open wine $ 2 50 per person ( ) two u so guess mean charge whatever feel like charge remove cork we ' back ,2017-10-30 05:21:59
1117,588,413,4.682996125176311,bacchanal brighter opulent term atmosphere compare wicked spoons dark ambiance mood really much i say reviewer post the photo completely accurate i miss place if bacchanal buffet superman wicked spoon batman ,2017-07-23 03:04:27
1118,1085,503,4.632663532374638,extraordinary deep - tissue massage there ' agenda review fact i issue business little thankfully resolve satisfaction i ' resume use service however seven year las vegas many massage many place range mediocre ( overprice ) excellent i say without reservation justin massage 1 give absolutely best effective deep tissue massage las vegas valley warning : this light relax resort - style massage if ' ' look book another one therapist but endure assault muscle hour result everything hope normally effect good massage last day after recent appointment justin i still ' regain stress neck shoulder four day the workout give joint ' pretty i could ask better result massage 1 great system --$ 50 one - hour session membership requirement ( much better deal massage envy massage heights )-- although ' two day week land appointment justin desperately need relieve stress let know handle go deep work wonder ,2014-06-01 22:13:09
1119,178,44,4.69928076104744,have olive & ivy small large group set brunch happy hour dinner consistently good experience we stepmom ' surprise 60th birthday party -- event space easy book -- event space indoor / outdoor great view waterfront canal ,2015-12-21 00:14:51
1120,869,1236,3.9750256037596303,what i like place i get gel finger toe their location also convenient i think ' bite - price unless special occasion i opt something budget friendly the staff overall pleasant nothing extraordinary nothing terrible ,2014-06-02 01:45:52
1121,167,989,3.9748160836448934,really good pizza 2x slice ( huge ) 2 top drink $ 6 .... adding place list delivery option ,2017-11-09 21:40:22
1122,1169,69,3.0605181243216424,after read review decide try experience ' expect much ... get exactly expect the waiter efficient neither friendly unfriendly we share bacon mac n cheese burger chili cheese fry the burger : i break mac n cheese delicious burger they ' even ask want burger cook ridiculous the burger well do we sit near window i love view strip overall nothing worth come except say ' guy fieri ' burger joint linq i ' pretty sure i ' back unless ' try one dessert friend ,2014-11-28 21:14:03
1123,1422,1175,3.8596481938924687,"i ' i type it ' 10 pm the staff seem like get brief 10 minute ago role taylor swift play miley cyrus i think something glee my mother put better music chore the kitchen close ... although menu say ' open ... the waitress regurgitate mad dawgs waitress new shirt know order kind wrong matter simple i ask special waitress get menu point happy hour section ( circle convenience ), read loud make face though confuse read look clarification it ' like ' even try fix this place mad dawgs le ghetto coat paint how foolish go bar grill expect food i guess i ' get taco bell way home p bye bye bye play how fit ",2016-09-16 07:19:41
1124,1462,241,3.9390104462617095,this really cute spot love atmosphere place staff really friendly service great i fire ice ramen while i ' really enjoy dish i look forward try others ,2018-05-15 17:24:46
1125,1288,184,1.574769144982842,food great customer service okay felt like rush amaze 2 hour politely say need table another party basically ask u leave - spend $ 400 please note group mature woman talk catch we ' loud annoy they need table won ' back ,2014-09-28 15:13:17
1126,1208,549,3.9746105582375133,my girlfriend i come every saturday around 11 : 30a breakfast this place always great food excellent customer service the issue i ever handle promptly server incredibly helpful seriously best place eat vegas ,2017-05-20 18:41:12
1127,1017,291,2.887059020788807,service new location horrible been stand around 15 minute one acknowledge i want buy something ,2016-11-15 21:08:41
1128,122,104,4.027497477868491,not 5 star hotel still worth check you ' beat location either .... ,2014-02-05 18:10:33
1129,68,63,3.568814087932255,"ok first yelp review bear i tend break thing category i ' go atmosphere : confusing decor kinda kitschy supposedly evoke dinner mom ' something order yeah really loud obnoxious relative ; maybe ' due construction space place loud for price ( later ), special - occasion restaurant u i ' recommend romantic / intimate one service : no complaint our server ( eric i believe ) extremely pleasant helpful he take time explain menu item check u fairly often generally friendly high mark food ( quality ): again complaint food fresh flavorful ; portion huge pretty satisfy my wife roast beet salad ( actually part 4 - course special server tell u could order la carte ) enjoy much i start caesar ... black garlic dress delicious highly recommend my wife ' filet mignon well prepare present ; i brick oven chicken please moist tasty mac & cheese excellent topped brookie dessert nice meal food ( value ): and ' i tend shun trendy restaurant a cocktail glass wine beer 2 salad 2 entree 1 dessert : side $ 140 brief breakdown : beer although john smith england serve some may call ironic ""; i say tacky !"" the aforementioned beet salad a piece beet little arugula dollop ricotta ...$ 14 and although chicken good one medium - size chicken breast ' warrant price $ 20 and summerlin crowd start chant go back denny ' "", i ' talk value price my last two steakhouse meal ( silverado circus circus ) $ 30 le comparable meal so good great worth price ",2014-02-05 18:14:36
1130,760,627,3.9747437423424157,ka best show las vegas i ever see also best cirque show consider permanent travel cirque show entering venue theather catch attention make feel like actual fictional set speakers thr headrest seat really heighten thr experience i the storyline probably one easier cirque story follow bless cirque standard the show even provide brief speak description show really take while may still difficult time follow story visual display acrobatics mobile stage amaze display coordination skill i glad able purchase ticket discount price buy one get one $ 20 promotion great seat my reservation regard show epic final battle see performer tragically fell death back june replace rather blurry 3d projection scene i understand safety performer top priority pivotal series serf climax show show runner need come better alternative i highly recommend show hope even better work major safety issue ,2013-12-27 19:50:48
1131,1976,765,3.9631583841269675,the place life !! from food valet the food great arrive lighten speed even pack night ( that alone get 3 star take lesson rival ) bar stack good selection liquor awesome craft cocktail value definitely for price speed i would go second give place go wont regret well do suma maya !! place fire ,2015-01-29 04:37:40
1132,633,1047,3.971926958581405,i finally find place i enjoy happy result nail look amaze i recommend friend come place poppin i know i ' asian i ' sorry asian lady use shittiest job talk *** rough like girl sit job let i want anyways ' come cuz ' pop great job look nail bomb ,2017-04-30 03:56:54
1133,622,61,4.476179289849268,it ' free get huge selection game pinball all good work condition some old i would highly recommend place ,2016-07-25 07:41:08
1134,940,1055,3.975191798699309,i true fan chocolate bar they create amaze flavor i first find company i live sf small chocolate shop carry i honestly could get enough my first bar i still favorite bar goji bar sea salt it truly perfect balance salty sweet the shop first walk quite overwhelm different kind variety every time i go always seem like add new / amaze favor combo the newest one i saw candy carrot chocolate believe pretty darn good i say crowd favorite probably chocolate bacon bar no matter i believe find something interest there ' everything curry sesame burbon peanut better they also select chocolate vegan so go next time caesars ' disappoint ,2013-05-27 01:26:34
1135,1594,496,3.0533607793687216,it ok family nee mexico i grow eat nee mexico red chile this red chile sour maybe taste the rice sweet side reason bean ( de la hoya ) really good my enchilada chicken beef full meat cheese ' drown sauce tolerable eat red sauce green pretty spicey but enchilada good hubby asada acado platter say really spicey like dish better cousin chile relleno say ok ' better the service excellent quick ' never new mexico food try for good try another place next time ,2015-06-01 02:58:50
1136,1761,1308,3.965201339941232,i ' start say i ' plan review i ' get picture sorry the biscuit come meal look great i unfortunately try ' fit current diet everyone else ' really enjoy i prefer blacken chicken mix grill vegetable sweet potato caroline the chicken ok best the season pretty good chicken super thin big it fresh chicken breast mean it sure star plate way the single chicken tender wife get chicken gravy look fresher juicier bigger the mix vegetable good a little much butter oil good they ' cook mush like place the sweet potato caroline good the candy nut top tasty prob sweet eat reminded dessert type item overall tasty though we skip dessert i comment our bill $ 40 tip not bad thani would expect consider grill chicken sub par ,2017-10-04 00:55:55
1137,692,858,3.791324982930744,save tastebud this review go show take review heart try place i order classic burger swiss side sweet potato fry if ' fact i starve i would send everything back the burger suppose medium raw the menu ' say anything top i clue raw onion ewwww talk rude awaken take first bite now let ' talk sweet potato fry hell they hell cause ' cook - cremate horrible ash aftertaste ugh can cook see burn black desire color fry ,2014-10-08 01:11:06
1138,253,1293,3.6955584757660236,this place nice inside food ' match decor i get hangar steak frites ... ' good i go give second chance next night i town anyway close hotel i walk saw bar full the host say i could sit one table bar full service i sat 10 minute service then dude sit across table back lean elbow table bs buddy that enough i go street ruth chris really good steak i ' give 2 star first time i go lunch bartender nice food come timely manner ,2018-08-24 21:17:33
1139,1974,995,3.816068865431787,i visit work hotel recommend dinner restaurant great recommendation the atmosphere restaurant trendy modern low light restaurant they know 60 second steak cook one side unfortunately i ' crave steak i know crime instead i get sear sea scallop side order spinach the way sweet potato do blow mind away mash tasty the amount food perfect ' feel like fatty lick plate clean i full dinner i ' chance try dessert next time i ' charlotte i need stop ,2015-11-10 01:55:55
1140,507,271,1.1338708285097874,horrible bartender we back we stop tuesday march 14 7pm the young thin bartender say hello we sit far end bar proceed ignore u next ten minute sit beer cooler talk 4 friend i lean couple time see i could catch attention nope so i walk friend sit stand ( - hole way ... hey i ' way ) he continue talk friend i finally turn walk away i hear say oh i ' right another minute pass still ' chat buddy we leave spend money ( lot ) another bar we - hole ... ' work service industry get busy this guy ,2017-03-15 03:59:18
1141,622,925,3.862968766131218,mandatory stop especially teenager shakes fry great burger throwback staff friendly highly recommend ,2016-11-04 05:57:06
1142,1287,97,4.7547428292885545,we love ; kid friendly great food :) so regular - best ,2015-07-05 21:34:16
1143,1751,559,2.3528023810699397,it interest experience come duce i ' tell place bar part restaurant part box gym part clothe store it would nice get explanation influenced design the service worst i ever see the woman take order rude unhelpful several time everyone party saw give u evil look behind bar very awkward on bright side food great the rib brisket slider delicious another let free refill that would fine drink ' serve kid size glass to conclude poor service cost duce good review repeat customer there good food enough get go back instead next time i ' side town look bite eat i go lo - lo ' chicken waffle across street ,2012-02-08 02:14:08
1144,301,751,3.7994590814994345,a lot beer tap bottle choose i ' food everything i saw others eat look great bartenders personable friendly responsive drinks make well a lot bar strip give weak drink prices may bite high overall good experience i plan come back travel lead mgm trip the bar across way beer tap ' seem personable atmosphere ,2014-08-30 03:46:23
1145,609,554,3.224769745502403,tends attract younger crowd on weekend seem lot reallllllllllly drink people oppose place the hotel nice pretty reasonable price ,2015-03-02 16:21:00
1146,1121,1026,3.862968766131218,love place must try bake lobster sushi roll .. need friendly talkative waiter ,2018-09-16 16:57:12
1147,1629,503,4.755822042152841,had first massage finally i ' know i ' put my coffee shop complex employee come coffee food finally get drag martha book tiffany tiffany awesome !! had 1 1 / 2 told nag lower back pain notice immediately worked awhile continue rest body left feel like champ don ' know i ' put i ' gonna regular thanks tiffany massage 1 see soon ,2018-08-03 18:31:40
1148,1020,440,3.9835597927724433,we always seem end ghost bar -- ' great late night drink music good deck ( although often windy ) provide awesome view strip bottle service rate pretty standard service good amaze ,2007-12-11 08:50:10
